passer,team,passerid,airyards,completion,int,td
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,19,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,21,Incomplete Pass,0,0
J.Winston,TB,30,0,Incomplete Pass,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,10,Incomplete Pass,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,23,Incomplete Pass,0,0
J.Winston,TB,30,43,Incomplete Pass,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,4,Incomplete Pass,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,22,Incomplete Pass,0,0
J.Winston,TB,30,2,Complete,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,1,Incomplete Pass,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,3,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,10,Incomplete Pass,0,0
J.Winston,TB,30,23,Complete,0,1
J.Winston,TB,30,0,Incomplete Pass,0,0
J.Winston,TB,30,8,Incomplete Pass,0,0
J.Winston,TB,30,14,Complete,0,0
J.Winston,TB,30,-2,Complete,0,0
J.Winston,TB,30,37,Incomplete Pass,0,0
J.Winston,TB,30,15,Incomplete Pass,0,0
J.Winston,TB,30,-3,Complete,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,-2,Complete,0,0
J.Winston,TB,30,19,Complete,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,-3,Complete,0,0
J.Winston,TB,30,15,Incomplete Pass,0,0
J.Winston,TB,30,18,Incomplete Pass,0,0
J.Winston,TB,30,14,Complete,0,0
J.Winston,TB,30,11,Incomplete Pass,0,0
J.Winston,TB,30,-3,Complete,0,0
J.Winston,TB,30,12,Incomplete Pass,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,2,Incomplete Pass,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,12,Complete,0,0
J.Winston,TB,30,13,Incomplete Pass,0,0
J.Winston,TB,30,12,Complete,0,0
J.Winston,TB,30,15,Complete,0,0
J.Winston,TB,30,11,Complete,0,1
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,2,Complete,0,0
J.Winston,TB,30,39,Incomplete Pass,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,19,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,5,Incomplete Pass,0,0
J.Winston,TB,30,16,Complete,0,0
J.Winston,TB,30,15,Incomplete Pass,1,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,18,Complete,0,0
J.Winston,TB,30,3,Incomplete Pass,0,0
J.Winston,TB,30,15,Complete,0,0
J.Winston,TB,30,-3,Complete,0,0
J.Winston,TB,30,-3,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,0,Incomplete Pass,0,0
J.Winston,TB,30,-6,Complete,0,0
J.Winston,TB,30,28,Incomplete Pass,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,18,Incomplete Pass,1,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,15,Complete,0,0
J.Winston,TB,30,12,Incomplete Pass,1,0
J.Winston,TB,30,-1,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,14,Complete,0,0
J.Winston,TB,30,2,Complete,0,1
J.Winston,TB,30,4,Complete,0,0
J.Winston,TB,30,18,Incomplete Pass,0,0
J.Winston,TB,30,18,Incomplete Pass,0,0
J.Winston,TB,30,2,Complete,0,1
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,10,Incomplete Pass,0,0
J.Winston,TB,30,-5,Incomplete Pass,0,0
J.Winston,TB,30,32,Incomplete Pass,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,4,Complete,0,1
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,23,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,-4,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,8,Incomplete Pass,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,7,Complete,0,0
J.Winston,TB,30,2,Complete,0,0
J.Winston,TB,30,42,Complete,0,1
J.Winston,TB,30,13,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,15,Incomplete Pass,0,0
J.Winston,TB,30,18,Complete,0,0
J.Winston,TB,30,16,Incomplete Pass,0,0
J.Winston,TB,30,10,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,22,Incomplete Pass,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,12,Complete,0,0
J.Winston,TB,30,16,Incomplete Pass,0,0
J.Winston,TB,30,16,Complete,0,1
J.Winston,TB,30,13,Complete,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,15,Complete,0,0
J.Winston,TB,30,7,Complete,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,3,Complete,0,0
J.Winston,TB,30,13,Incomplete Pass,0,0
J.Winston,TB,30,10,Complete,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,11,Complete,0,0
J.Winston,TB,30,10,Incomplete Pass,0,0
J.Winston,TB,30,5,Incomplete Pass,0,0
J.Winston,TB,30,16,Complete,0,0
J.Winston,TB,30,36,Complete,0,0
J.Winston,TB,30,3,Incomplete Pass,0,0
J.Winston,TB,30,25,Complete,0,0
J.Winston,TB,30,18,Complete,0,1
J.Winston,TB,30,39,Incomplete Pass,0,0
J.Winston,TB,30,30,Complete,0,0
J.Winston,TB,30,3,Complete,0,0
J.Winston,TB,30,14,Complete,0,0
J.Winston,TB,30,26,Incomplete Pass,0,0
J.Winston,TB,30,18,Complete,0,0
J.Winston,TB,30,-3,Complete,0,0
J.Winston,TB,30,30,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,-4,Complete,0,0
J.Winston,TB,30,7,Incomplete Pass,0,0
J.Winston,TB,30,7,Complete,0,0
J.Winston,TB,30,13,Complete,0,0
J.Winston,TB,30,5,Incomplete Pass,0,0
J.Winston,TB,30,12,Complete,0,0
J.Winston,TB,30,41,Incomplete Pass,0,0
J.Winston,TB,30,4,Complete,0,0
J.Winston,TB,30,7,Complete,0,0
J.Winston,TB,30,9,Incomplete Pass,1,0
J.Winston,TB,30,18,Incomplete Pass,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,35,Incomplete Pass,0,0
J.Winston,TB,30,2,Complete,0,0
J.Winston,TB,30,1,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,13,Complete,0,0
J.Winston,TB,30,21,Incomplete Pass,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,5,Complete,0,0
J.Winston,TB,30,15,Incomplete Pass,1,0
J.Winston,TB,30,22,Incomplete Pass,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,15,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,0,Incomplete Pass,0,0
J.Winston,TB,30,22,Complete,0,0
J.Winston,TB,30,19,Incomplete Pass,0,0
J.Winston,TB,30,23,Incomplete Pass,1,0
J.Winston,TB,30,0,Incomplete Pass,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,2,Complete,0,0
J.Winston,TB,30,40,Incomplete Pass,0,0
J.Winston,TB,30,0,Complete,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,8,Incomplete Pass,0,0
J.Winston,TB,30,6,Complete,0,0
J.Winston,TB,30,24,Incomplete Pass,0,0
J.Winston,TB,30,14,Incomplete Pass,0,0
J.Winston,TB,30,13,Incomplete Pass,0,0
J.Winston,TB,30,7,Incomplete Pass,0,0
J.Winston,TB,30,5,Incomplete Pass,0,0
J.Winston,TB,30,11,Incomplete Pass,0,0
J.Winston,TB,30,12,Complete,0,0
J.Winston,TB,30,8,Complete,0,0
J.Winston,TB,30,9,Incomplete Pass,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,16,Complete,0,0
J.Winston,TB,30,14,Incomplete Pass,0,0
J.Winston,TB,30,9,Complete,0,0
J.Winston,TB,30,30,Complete,0,1
J.Winston,TB,30,0,Complete,0,0
R.Fitzpatrick,TB,31,8,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-2,Complete,0,0
R.Fitzpatrick,TB,31,9,Complete,0,0
R.Fitzpatrick,TB,31,17,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,6,Complete,0,0
R.Fitzpatrick,TB,31,44,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-4,Complete,0,0
R.Fitzpatrick,TB,31,21,Complete,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,5,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,5,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,5,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,29,Incomplete Pass,1,0
R.Fitzpatrick,TB,31,15,Complete,0,0
R.Fitzpatrick,TB,31,33,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,15,Complete,0,0
R.Fitzpatrick,TB,31,4,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,3,Complete,0,1
R.Fitzpatrick,TB,31,4,Complete,0,0
R.Fitzpatrick,TB,31,39,Complete,0,0
R.Fitzpatrick,TB,31,10,Complete,0,1
R.Fitzpatrick,TB,31,0,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,0,Incomplete Pass,1,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,0,Complete,0,0
R.Fitzpatrick,TB,31,-1,Complete,0,0
R.Fitzpatrick,TB,31,2,Complete,0,0
R.Fitzpatrick,TB,31,6,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,10,Complete,0,0
R.Fitzpatrick,TB,31,4,Complete,0,0
R.Fitzpatrick,TB,31,0,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,0,Complete,0,0
R.Fitzpatrick,TB,31,14,Complete,0,0
R.Fitzpatrick,TB,31,37,Complete,0,1
R.Fitzpatrick,TB,31,8,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,2,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,-2,Complete,0,0
R.Fitzpatrick,TB,31,-4,Complete,0,0
R.Fitzpatrick,TB,31,-2,Complete,0,0
R.Fitzpatrick,TB,31,0,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,34,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,4,Complete,0,0
R.Fitzpatrick,TB,31,13,Complete,0,0
R.Fitzpatrick,TB,31,3,Complete,0,0
R.Fitzpatrick,TB,31,10,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,2,Complete,0,1
R.Fitzpatrick,TB,31,9,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,15,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,10,Complete,0,0
R.Fitzpatrick,TB,31,35,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,7,Complete,0,0
R.Fitzpatrick,TB,31,7,Complete,0,0
R.Fitzpatrick,TB,31,14,Complete,0,0
R.Fitzpatrick,TB,31,5,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-5,Complete,0,0
R.Fitzpatrick,TB,31,27,Incomplete Pass,1,0
R.Fitzpatrick,TB,31,6,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,14,Complete,0,0
R.Fitzpatrick,TB,31,10,Complete,0,0
R.Fitzpatrick,TB,31,-3,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,19,Complete,0,0
R.Fitzpatrick,TB,31,-3,Complete,0,0
R.Fitzpatrick,TB,31,26,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,0,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,16,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,3,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,0,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,18,Complete,0,0
R.Fitzpatrick,TB,31,29,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,7,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,9,Complete,0,0
R.Fitzpatrick,TB,31,3,Complete,0,0
R.Fitzpatrick,TB,31,3,Complete,0,0
R.Fitzpatrick,TB,31,49,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,5,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,2,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,1,Complete,0,0
R.Fitzpatrick,TB,31,3,Complete,0,1
R.Fitzpatrick,TB,31,16,Complete,0,0
R.Fitzpatrick,TB,31,8,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,20,Complete,0,0
R.Fitzpatrick,TB,31,22,Complete,0,0
R.Fitzpatrick,TB,31,-6,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,18,Complete,0,0
R.Fitzpatrick,TB,31,-5,Complete,0,0
R.Fitzpatrick,TB,31,2,Complete,0,0
R.Fitzpatrick,TB,31,8,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,14,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,11,Complete,0,0
R.Fitzpatrick,TB,31,6,Complete,0,1
R.Fitzpatrick,TB,31,-4,Complete,0,0
R.Fitzpatrick,TB,31,1,Complete,0,0
R.Fitzpatrick,TB,31,19,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-1,Complete,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,2,Complete,0,0
R.Fitzpatrick,TB,31,1,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,1,Complete,0,0
R.Fitzpatrick,TB,31,17,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,27,Complete,0,0
R.Fitzpatrick,TB,31,8,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,4,Complete,0,1
R.Fitzpatrick,TB,31,16,Complete,0,0
R.Fitzpatrick,TB,31,0,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,13,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-2,Complete,0,0
R.Fitzpatrick,TB,31,11,Complete,0,0
R.Fitzpatrick,TB,31,10,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,1,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,14,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,16,Complete,0,0
R.Fitzpatrick,TB,31,18,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,14,Complete,0,0
R.Fitzpatrick,TB,31,4,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,20,Complete,0,0
R.Fitzpatrick,TB,31,15,Complete,0,0
R.Fitzpatrick,TB,31,3,Complete,0,0
R.Fitzpatrick,TB,31,18,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,9,Complete,0,0
R.Fitzpatrick,TB,31,14,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,3,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,13,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,6,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-2,Complete,0,0
R.Fitzpatrick,TB,31,-3,Complete,0,0
R.Fitzpatrick,TB,31,-1,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,10,Complete,0,0
R.Fitzpatrick,TB,31,8,Complete,0,0
R.Fitzpatrick,TB,31,3,Complete,0,0
R.Fitzpatrick,TB,31,8,Complete,0,0
R.Fitzpatrick,TB,31,4,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,8,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,9,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,15,Complete,0,0
R.Fitzpatrick,TB,31,3,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,15,Complete,0,0
R.Fitzpatrick,TB,31,21,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,8,Complete,0,0
R.Fitzpatrick,TB,31,14,Complete,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,14,Complete,0,0
R.Fitzpatrick,TB,31,13,Complete,0,0
R.Fitzpatrick,TB,31,-1,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,-3,Complete,0,0
R.Fitzpatrick,TB,31,2,Complete,0,0
R.Fitzpatrick,TB,31,1,Complete,0,0
R.Fitzpatrick,TB,31,13,Complete,0,0
R.Fitzpatrick,TB,31,19,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,1,Complete,0,0
R.Fitzpatrick,TB,31,14,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,0,Complete,0,0
R.Fitzpatrick,TB,31,4,Complete,0,0
R.Fitzpatrick,TB,31,11,Complete,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,5,Complete,0,0
R.Fitzpatrick,TB,31,4,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,7,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,20,Incomplete Pass,0,0
R.Fitzpatrick,TB,31,10,Complete,0,0
C.Keenum,MIN,32,-6,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,0,Incomplete Pass,0,0
C.Keenum,MIN,32,13,Incomplete Pass,0,0
C.Keenum,MIN,32,9,Complete,0,0
C.Keenum,MIN,32,10,Complete,0,0
C.Keenum,MIN,32,17,Complete,0,0
C.Keenum,MIN,32,19,Incomplete Pass,0,0
C.Keenum,MIN,32,21,Incomplete Pass,0,0
C.Keenum,MIN,32,4,Incomplete Pass,0,0
C.Keenum,MIN,32,15,Incomplete Pass,0,0
C.Keenum,MIN,32,24,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,0,Incomplete Pass,0,0
C.Keenum,MIN,32,1,Incomplete Pass,0,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,20,Complete,0,0
C.Keenum,MIN,32,18,Incomplete Pass,0,0
C.Keenum,MIN,32,1,Complete,0,0
C.Keenum,MIN,32,-5,Complete,0,0
C.Keenum,MIN,32,9,Incomplete Pass,0,0
C.Keenum,MIN,32,23,Complete,0,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,-3,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,12,Complete,0,0
C.Keenum,MIN,32,25,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,5,Complete,0,0
C.Keenum,MIN,32,4,Incomplete Pass,0,0
C.Keenum,MIN,32,1,Incomplete Pass,0,0
C.Keenum,MIN,32,0,Incomplete Pass,0,0
C.Keenum,MIN,32,25,Incomplete Pass,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,14,Incomplete Pass,0,0
C.Keenum,MIN,32,-6,Complete,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,44,Complete,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,17,Complete,0,0
C.Keenum,MIN,32,35,Incomplete Pass,0,0
C.Keenum,MIN,32,47,Incomplete Pass,0,0
C.Keenum,MIN,32,15,Incomplete Pass,0,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,17,Complete,0,0
C.Keenum,MIN,32,-1,Complete,0,0
C.Keenum,MIN,32,16,Incomplete Pass,0,0
C.Keenum,MIN,32,19,Complete,0,0
C.Keenum,MIN,32,-3,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,1
C.Keenum,MIN,32,-7,Incomplete Pass,0,0
C.Keenum,MIN,32,11,Complete,0,0
C.Keenum,MIN,32,-4,Complete,0,0
C.Keenum,MIN,32,1,Complete,0,0
C.Keenum,MIN,32,-8,Complete,0,0
C.Keenum,MIN,32,42,Complete,0,0
C.Keenum,MIN,32,17,Complete,0,1
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,18,Complete,0,1
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,13,Complete,0,0
C.Keenum,MIN,32,6,Incomplete Pass,0,0
C.Keenum,MIN,32,3,Complete,0,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,2,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Incomplete Pass,0,0
C.Keenum,MIN,32,-2,Complete,0,0
C.Keenum,MIN,32,-2,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,20,Complete,0,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,5,Incomplete Pass,0,0
C.Keenum,MIN,32,12,Complete,0,0
C.Keenum,MIN,32,-1,Incomplete Pass,0,0
C.Keenum,MIN,32,17,Incomplete Pass,0,0
C.Keenum,MIN,32,-1,Incomplete Pass,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,19,Complete,0,0
C.Keenum,MIN,32,-1,Complete,0,0
C.Keenum,MIN,32,25,Complete,0,0
C.Keenum,MIN,32,27,Incomplete Pass,0,0
C.Keenum,MIN,32,15,Complete,0,0
C.Keenum,MIN,32,39,Incomplete Pass,0,0
C.Keenum,MIN,32,1,Complete,0,0
C.Keenum,MIN,32,14,Incomplete Pass,0,0
C.Keenum,MIN,32,28,Complete,0,0
C.Keenum,MIN,32,16,Incomplete Pass,0,0
C.Keenum,MIN,32,4,Incomplete Pass,0,0
C.Keenum,MIN,32,2,Incomplete Pass,0,0
C.Keenum,MIN,32,5,Complete,0,0
C.Keenum,MIN,32,10,Incomplete Pass,0,0
C.Keenum,MIN,32,10,Complete,0,0
C.Keenum,MIN,32,28,Incomplete Pass,0,0
C.Keenum,MIN,32,-5,Complete,0,0
C.Keenum,MIN,32,17,Incomplete Pass,0,0
C.Keenum,MIN,32,12,Complete,0,0
C.Keenum,MIN,32,15,Complete,0,0
C.Keenum,MIN,32,14,Incomplete Pass,0,0
C.Keenum,MIN,32,11,Complete,0,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,5,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,-6,Complete,0,0
C.Keenum,MIN,32,3,Complete,0,0
C.Keenum,MIN,32,14,Incomplete Pass,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,8,Complete,0,0
C.Keenum,MIN,32,-2,Complete,0,0
C.Keenum,MIN,32,13,Complete,0,1
C.Keenum,MIN,32,17,Complete,0,0
C.Keenum,MIN,32,11,Incomplete Pass,0,0
C.Keenum,MIN,32,-5,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,9,Incomplete Pass,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,18,Incomplete Pass,0,0
C.Keenum,MIN,32,-1,Complete,0,0
C.Keenum,MIN,32,24,Incomplete Pass,0,0
C.Keenum,MIN,32,9,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,-2,Complete,0,0
C.Keenum,MIN,32,0,Incomplete Pass,0,0
C.Keenum,MIN,32,-8,Complete,0,0
C.Keenum,MIN,32,-2,Complete,0,1
C.Keenum,MIN,32,14,Incomplete Pass,0,0
C.Keenum,MIN,32,5,Complete,0,0
C.Keenum,MIN,32,15,Complete,0,0
C.Keenum,MIN,32,-2,Complete,0,0
C.Keenum,MIN,32,3,Incomplete Pass,0,0
C.Keenum,MIN,32,3,Complete,0,0
C.Keenum,MIN,32,20,Complete,0,0
C.Keenum,MIN,32,14,Incomplete Pass,1,0
C.Keenum,MIN,32,3,Complete,0,0
C.Keenum,MIN,32,14,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,-3,Incomplete Pass,0,0
C.Keenum,MIN,32,50,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,7,Complete,0,0
C.Keenum,MIN,32,1,Complete,0,0
C.Keenum,MIN,32,1,Complete,0,0
C.Keenum,MIN,32,21,Complete,0,0
C.Keenum,MIN,32,10,Incomplete Pass,0,0
C.Keenum,MIN,32,10,Incomplete Pass,0,0
C.Keenum,MIN,32,19,Complete,0,0
C.Keenum,MIN,32,6,Incomplete Pass,0,0
C.Keenum,MIN,32,9,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,2,Incomplete Pass,0,0
C.Keenum,MIN,32,12,Incomplete Pass,0,0
C.Keenum,MIN,32,-8,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,34,Incomplete Pass,1,0
C.Keenum,MIN,32,-8,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,-3,Incomplete Pass,0,0
C.Keenum,MIN,32,10,Complete,0,0
C.Keenum,MIN,32,9,Incomplete Pass,0,0
C.Keenum,MIN,32,24,Incomplete Pass,0,0
C.Keenum,MIN,32,11,Complete,0,0
C.Keenum,MIN,32,23,Incomplete Pass,0,0
C.Keenum,MIN,32,18,Incomplete Pass,0,0
C.Keenum,MIN,32,6,Complete,0,0
C.Keenum,MIN,32,4,Incomplete Pass,0,0
C.Keenum,MIN,32,5,Incomplete Pass,0,0
C.Keenum,MIN,32,-3,Complete,0,0
C.Keenum,MIN,32,12,Complete,0,0
C.Keenum,MIN,32,-9,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,7,Complete,0,0
C.Keenum,MIN,32,1,Complete,0,0
C.Keenum,MIN,32,-1,Complete,0,0
C.Keenum,MIN,32,3,Incomplete Pass,0,0
C.Keenum,MIN,32,-3,Complete,0,0
C.Keenum,MIN,32,0,Complete,0,0
C.Keenum,MIN,32,3,Complete,0,0
C.Keenum,MIN,32,-6,Complete,0,0
C.Keenum,MIN,32,17,Incomplete Pass,0,0
C.Keenum,MIN,32,26,Complete,0,0
C.Keenum,MIN,32,2,Incomplete Pass,0,0
C.Keenum,MIN,32,7,Complete,0,0
C.Keenum,MIN,32,-2,Complete,0,0
C.Keenum,MIN,32,12,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,2,Complete,0,0
C.Keenum,MIN,32,3,Complete,0,0
C.Keenum,MIN,32,5,Incomplete Pass,1,0
C.Keenum,MIN,32,4,Complete,0,0
C.Keenum,MIN,32,26,Incomplete Pass,0,0
C.Keenum,MIN,32,-1,Complete,0,0
C.Keenum,MIN,32,0,Incomplete Pass,0,0
