T.Brady,NE,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
3,Complete,0,0,3,3,20,10,12
1,Complete,0,0,1,3,23,10,14
0,Complete,0,0,2,3,23,10,14
5,Complete,0,0,3,3,23,10,14
8,Complete,0,0,2,3,23,10,14
17,Incomplete Pass,0,0,2,3,23,10,14
44,Complete,1,0,3,3,23,10,14
5,Complete,0,0,1,4,30,10,16
11,Complete,0,0,3,4,30,10,16
20,Incomplete Pass,0,0,1,4,30,10,16
J.Winston,TB,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
5,Incomplete Pass,0,0,1,1,0,0,1
15,Complete,0,0,2,1,0,0,1
9,Complete,0,0,2,1,0,0,1
1,Complete,0,0,1,1,0,0,1
29,Incomplete Pass,0,0,2,1,0,0,1
8,Complete,0,0,3,1,0,0,1
24,Incomplete Pass,0,0,3,1,0,0,1
6,Complete,0,0,2,1,3,0,3
13,Complete,1,0,1,1,3,0,4
13,Incomplete Pass,0,0,1,2,10,0,6
6,Incomplete Pass,0,0,2,2,10,0,6
21,Complete,0,0,1,2,23,0,9
13,Incomplete Pass,0,0,1,2,23,0,9
9,Incomplete Pass,0,0,2,2,23,0,9
11,Complete,0,0,3,2,23,0,9
0,Incomplete Pass,0,0,1,2,23,0,9
0,Complete,0,0,2,2,23,0,9
5,Complete,0,0,3,2,23,0,9
16,Complete,0,0,2,3,26,0,11
6,Complete,0,0,3,3,26,0,11
44,Incomplete Pass,0,0,1,3,26,0,11
8,Complete,0,0,3,3,26,0,11
-3,Complete,0,0,2,3,26,0,11
16,Complete,0,0,2,3,26,0,13
11,Complete,0,0,1,3,26,0,13
43,Incomplete Pass,0,0,2,3,26,0,13
13,Complete,0,0,3,3,26,0,13
7,Complete,0,0,2,4,26,0,13
5,Incomplete Pass,0,0,3,4,26,0,13
15,Incomplete Pass,0,0,2,4,29,0,15
17,Complete,0,0,2,1,0,7,2
16,Complete,0,0,1,1,0,7,2
11,Complete,0,0,1,1,0,7,2
-3,Complete,0,0,2,1,0,7,2
-2,Complete,0,0,3,1,0,7,2
7,Complete,0,0,1,1,3,7,4
15,Incomplete Pass,0,0,2,1,3,7,4
7,Incomplete Pass,0,0,3,1,3,7,4
24,Complete,0,0,1,2,3,14,8
19,Incomplete Pass,0,0,1,2,3,14,8
0,Complete,0,0,2,2,3,14,8
7,Complete,0,0,1,2,3,14,8
-5,Complete,0,0,1,2,3,21,10
17,Complete,0,0,2,2,3,21,10
16,Incomplete Pass,0,0,1,2,3,21,10
57,Incomplete Pass,0,0,2,2,3,21,10
12,Incomplete Pass,0,0,3,2,3,21,10
2,Incomplete Pass,0,0,3,3,3,21,12
5,Complete,0,0,2,3,3,28,14
0,Complete,0,0,3,3,3,28,14
13,Complete,0,0,3,3,3,28,14
10,Complete,0,0,2,3,3,28,14
13,Complete,1,0,1,3,3,28,14
13,Complete,0,0,2,3,10,31,16
6,Complete,0,0,1,3,10,31,16
-4,Incomplete Pass,0,0,2,3,10,31,16
0,Complete,0,0,1,3,10,31,16
12,Complete,0,0,2,3,10,31,16
25,Complete,1,0,1,3,10,31,16
15,Complete,0,0,1,4,17,31,18
5,Complete,0,0,1,4,17,31,18
15,Incomplete Pass,0,1,2,4,17,31,18
10,Complete,0,0,1,4,17,34,20
8,Complete,0,0,2,4,17,34,20
2,Complete,0,0,1,4,17,34,20
2,Complete,0,0,2,4,17,34,20
10,Complete,0,0,1,4,17,34,20
15,Complete,0,0,1,4,17,34,20
11,Incomplete Pass,0,0,1,4,17,34,20
21,Incomplete Pass,0,1,2,4,17,34,20
9,Complete,0,0,2,1,0,0,4
6,Complete,1,0,1,1,0,0,4
0,Complete,0,0,1,1,7,0,6
24,Complete,1,0,1,1,7,0,6
12,Incomplete Pass,0,0,2,1,13,0,8
0,Complete,0,0,3,1,13,0,8
15,Complete,0,0,1,2,13,0,10
8,Incomplete Pass,0,0,2,2,13,0,10
28,Incomplete Pass,0,0,3,2,13,0,10
23,Incomplete Pass,0,0,2,2,13,3,12
10,Incomplete Pass,0,0,3,2,13,3,12
9,Complete,0,0,1,2,13,10,14
14,Incomplete Pass,0,0,1,2,13,10,14
-1,Complete,0,0,2,2,13,10,14
7,Complete,0,0,3,2,13,10,14
16,Incomplete Pass,0,0,1,2,13,10,14
-2,Complete,0,0,2,2,13,10,14
31,Complete,1,0,3,2,13,10,14
2,Incomplete Pass,0,0,2,2,13,10,14
2,Incomplete Pass,0,0,3,2,13,10,14
5,Complete,0,0,2,3,16,10,16
3,Complete,0,0,1,3,16,10,16
5,Incomplete Pass,0,0,3,3,16,10,16
5,Incomplete Pass,0,0,1,3,16,17,18
45,Incomplete Pass,0,0,2,3,16,17,18
-3,Complete,0,0,2,4,16,17,20
18,Incomplete Pass,0,0,1,4,16,17,20
23,Incomplete Pass,0,0,2,4,16,17,20
-1,Complete,0,0,3,4,16,17,20
5,Incomplete Pass,0,0,4,4,16,17,20
-14,Complete,0,0,2,4,16,17,22
0,Incomplete Pass,0,0,1,4,16,17,22
0,Incomplete Pass,0,0,2,4,16,17,22
14,Complete,1,0,2,4,16,17,22
0,Incomplete Pass,0,0,NA,4,22,17,22
6,Complete,0,0,1,4,22,23,24
14,Complete,0,0,1,4,22,23,24
0,Complete,0,0,1,4,22,23,24
0,Complete,0,0,2,4,22,23,24
19,Complete,0,0,3,4,22,23,24
10,Complete,0,0,1,1,0,0,2
26,Incomplete Pass,0,0,2,1,0,0,2
19,Incomplete Pass,0,0,3,1,0,0,2
10,Complete,0,0,1,1,0,0,4
3,Incomplete Pass,0,0,3,1,0,0,4
34,Incomplete Pass,0,0,2,1,0,3,6
21,Incomplete Pass,0,0,3,1,0,3,6
11,Complete,0,0,2,2,0,3,8
20,Incomplete Pass,0,0,1,2,0,3,8
7,Incomplete Pass,0,0,2,2,0,3,8
8,Complete,0,0,2,2,0,3,8
5,Complete,0,0,2,2,7,10,10
26,Incomplete Pass,0,0,3,2,7,10,10
3,Complete,0,0,1,2,7,13,12
33,Incomplete Pass,0,0,3,3,7,13,13
10,Incomplete Pass,0,0,1,3,7,16,15
3,Complete,0,0,3,3,7,16,15
15,Complete,0,0,1,3,7,16,15
8,Incomplete Pass,0,0,2,3,7,16,15
11,Incomplete Pass,0,0,3,3,7,16,15
0,Complete,0,0,2,3,7,16,17
7,Complete,0,0,3,3,7,16,17
4,Complete,0,0,1,3,7,16,17
17,Incomplete Pass,0,0,1,4,7,16,19
7,Complete,0,0,2,4,7,16,19
7,Complete,0,0,3,4,7,16,19
6,Complete,0,0,1,4,7,16,19
-3,Complete,0,0,1,4,7,16,19
12,Complete,0,0,1,4,7,16,19
9,Incomplete Pass,0,0,1,4,7,16,19
13,Incomplete Pass,0,0,3,4,7,16,19
8,Complete,0,0,1,4,7,16,21
1,Complete,0,0,1,4,7,16,21
7,Incomplete Pass,0,0,2,4,7,16,21
6,Complete,0,0,3,4,7,16,21
0,Incomplete Pass,0,0,2,4,7,16,21
29,Complete,0,0,3,4,7,16,21
8,Incomplete Pass,0,0,1,4,7,16,21
18,Complete,1,0,2,4,7,16,21
24,Complete,0,0,1,4,14,19,23
21,Incomplete Pass,0,0,1,4,14,19,23
16,Complete,0,0,2,4,14,19,23
12,Complete,0,0,1,4,14,19,23
19,Incomplete Pass,0,0,2,4,14,19,23
34,Incomplete Pass,0,0,1,1,0,7,2
15,Complete,0,0,3,1,0,7,2
6,Complete,0,0,2,1,0,7,2
3,Incomplete Pass,0,0,3,1,0,7,2
12,Complete,0,0,2,1,0,14,4
10,Complete,0,0,1,1,0,14,4
2,Complete,0,0,3,1,0,14,4
4,Incomplete Pass,0,0,1,2,0,21,6
20,Incomplete Pass,0,0,2,2,0,21,6
10,Incomplete Pass,0,0,3,2,0,21,6
18,Complete,0,0,2,1,0,0,1
43,Incomplete Pass,0,0,2,1,0,0,1
9,Complete,0,0,3,1,0,0,1
3,Complete,0,0,1,1,0,0,1
4,Incomplete Pass,0,0,2,1,0,0,1
9,Complete,0,0,3,1,0,0,1
-4,Complete,0,0,1,1,3,3,3
4,Complete,0,0,1,1,3,3,3
12,Complete,0,0,2,1,3,3,3
14,Complete,0,0,2,1,3,3,3
4,Complete,0,0,2,1,3,3,3
7,Incomplete Pass,0,0,3,1,3,3,3
7,Complete,0,0,3,2,6,10,5
14,Complete,0,0,1,2,6,10,5
12,Incomplete Pass,0,0,1,2,6,10,5
1,Incomplete Pass,0,0,2,2,6,10,5
5,Complete,0,0,1,2,6,10,7
5,Incomplete Pass,0,0,1,2,6,10,7
9,Complete,0,0,3,2,6,10,7
9,Incomplete Pass,0,0,2,2,6,10,7
31,Incomplete Pass,0,0,3,2,6,10,7
3,Complete,0,0,1,2,6,10,9
2,Complete,0,0,1,2,6,10,9
17,Incomplete Pass,0,1,2,2,6,10,9
5,Complete,0,0,2,3,6,17,12
20,Complete,0,0,2,3,6,17,12
3,Complete,1,0,1,3,6,17,12
1,Complete,0,0,2,3,13,17,14
34,Incomplete Pass,0,0,1,3,13,17,14
6,Incomplete Pass,0,0,3,3,13,17,14
15,Complete,0,0,1,4,13,20,16
41,Incomplete Pass,0,0,1,4,13,20,16
14,Complete,0,0,3,4,13,20,16
9,Complete,0,0,2,4,13,20,16
33,Complete,1,0,1,4,13,20,16
3,Complete,0,0,2,4,20,20,18
0,Complete,0,0,1,4,20,20,18
4,Complete,0,0,2,4,20,20,18
6,Complete,0,0,3,4,20,20,18
12,Complete,1,0,3,4,20,20,18
0,Complete,0,0,1,4,27,27,20
5,Complete,0,0,1,4,27,30,22
7,Complete,0,0,2,4,27,30,22
9,Incomplete Pass,0,0,2,1,0,0,1
10,Incomplete Pass,0,0,3,1,0,0,1
5,Complete,0,0,1,1,0,0,3
0,Complete,0,0,1,1,0,0,3
7,Incomplete Pass,0,0,3,1,0,0,3
15,Complete,0,0,1,1,0,7,5
10,Incomplete Pass,0,0,2,1,0,7,5
-5,Complete,0,0,1,2,0,7,5
5,Complete,0,0,1,2,0,7,5
-2,Complete,0,0,2,2,0,7,5
0,Complete,0,0,3,2,0,7,5
-4,Complete,0,0,1,2,0,7,7
6,Incomplete Pass,0,0,2,2,0,7,7
17,Complete,0,0,3,2,0,7,7
6,Complete,0,0,1,2,0,7,7
9,Incomplete Pass,0,0,2,2,0,7,9
7,Incomplete Pass,0,0,3,2,0,7,9
39,Incomplete Pass,0,0,1,2,0,10,11
14,Complete,0,0,2,3,0,10,13
54,Incomplete Pass,0,0,1,3,0,10,15
8,Incomplete Pass,0,0,3,3,0,10,15
4,Complete,0,0,2,3,3,10,17
14,Incomplete Pass,0,0,3,3,3,10,17
11,Complete,0,0,1,4,3,10,19
14,Complete,0,0,2,4,3,10,19
0,Incomplete Pass,0,0,2,4,3,10,19
17,Incomplete Pass,0,1,3,4,3,10,19
12,Complete,0,0,1,4,3,17,21
19,Complete,0,0,2,4,3,17,21
6,Complete,0,0,1,4,3,17,21
35,Incomplete Pass,0,0,2,4,3,17,21
10,Incomplete Pass,0,1,3,4,3,17,21
0,Complete,0,0,1,4,3,17,23
19,Complete,0,0,1,4,3,17,23
5,Complete,0,0,1,4,3,17,23
21,Incomplete Pass,0,0,3,4,3,17,23
0,Incomplete Pass,0,0,4,4,3,17,23
1,Complete,0,0,3,1,0,3,2
10,Incomplete Pass,0,0,1,1,0,9,3
11,Complete,0,0,2,1,0,9,3
1,Complete,0,0,3,1,0,9,3
23,Incomplete Pass,0,0,3,1,0,9,3
43,Incomplete Pass,0,0,1,1,0,9,5
5,Complete,0,0,2,1,0,9,5
4,Incomplete Pass,0,0,2,2,0,9,5
5,Complete,0,0,2,2,0,9,7
22,Incomplete Pass,0,0,1,2,0,9,7
2,Complete,0,0,3,2,0,9,7
6,Complete,0,0,1,2,3,16,9
1,Incomplete Pass,0,0,2,2,3,16,9
5,Complete,0,0,2,1,0,0,1
3,Complete,0,0,2,1,0,0,1
0,Complete,0,0,3,1,0,0,1
10,Incomplete Pass,0,0,1,1,0,0,1
23,Complete,1,0,3,1,0,0,1
0,Incomplete Pass,0,0,2,1,7,3,3
8,Incomplete Pass,0,0,3,1,7,3,3
14,Complete,0,0,1,2,7,3,5
-2,Complete,0,0,2,2,7,3,5
37,Incomplete Pass,0,0,2,2,7,3,7
15,Incomplete Pass,0,0,3,2,7,3,7
-3,Complete,0,0,1,2,7,10,9
6,Complete,0,0,2,2,7,10,9
1,Complete,0,0,1,2,7,10,10
-2,Complete,0,0,3,2,7,10,10
19,Complete,0,0,1,2,7,10,10
6,Complete,0,0,3,2,7,10,10
-3,Complete,0,0,1,2,7,10,10
15,Incomplete Pass,0,0,2,2,7,10,10
18,Incomplete Pass,0,0,3,2,7,10,10
14,Complete,0,0,2,3,10,10,13
11,Incomplete Pass,0,0,1,3,10,10,13
-3,Complete,0,0,1,3,10,10,15
12,Incomplete Pass,0,0,2,3,10,10,15
9,Complete,0,0,3,3,10,10,15
2,Incomplete Pass,0,0,2,4,10,10,15
0,Complete,0,0,2,4,13,10,17
12,Complete,0,0,1,4,13,10,17
13,Incomplete Pass,0,0,1,4,13,10,17
12,Complete,0,0,3,4,13,10,17
15,Complete,0,0,1,4,13,10,17
11,Complete,1,0,3,4,13,10,17
0,Complete,0,0,3,1,0,0,2
2,Complete,0,0,1,1,0,7,4
39,Incomplete Pass,0,0,2,1,0,7,4
6,Complete,0,0,3,1,0,7,4
11,Complete,0,0,2,1,0,7,4
19,Complete,0,0,1,1,0,7,4
5,Complete,0,0,2,1,0,7,4
5,Incomplete Pass,0,0,1,1,0,7,4
16,Complete,0,0,1,1,7,7,6
15,Incomplete Pass,0,1,2,2,7,7,8
0,Complete,0,0,1,2,7,14,10
18,Complete,0,0,2,2,7,14,10
3,Incomplete Pass,0,0,1,2,7,14,10
15,Complete,0,0,2,2,7,14,10
-3,Complete,0,0,1,2,7,14,12
-3,Complete,0,0,1,2,7,14,12
5,Complete,0,0,1,2,7,14,12
0,Incomplete Pass,0,0,2,2,7,14,12
-6,Complete,0,0,1,3,7,14,15
28,Incomplete Pass,0,0,1,3,7,14,15
11,Complete,0,0,2,3,7,14,15
18,Incomplete Pass,0,1,2,3,7,14,15
0,Complete,0,0,1,3,7,14,17
1,Complete,0,0,2,3,7,14,17
15,Complete,0,0,1,3,7,14,17
12,Incomplete Pass,0,1,1,3,7,21,19
-1,Complete,0,0,2,3,7,21,19
5,Complete,0,0,3,3,7,21,19
14,Complete,0,0,2,3,7,21,19
2,Complete,1,0,3,4,7,21,19
4,Complete,0,0,1,4,14,21,21
18,Incomplete Pass,0,0,1,4,14,21,21
18,Incomplete Pass,0,0,2,4,14,21,21
2,Complete,1,0,1,4,14,21,21
6,Complete,0,0,1,4,21,21,23
10,Incomplete Pass,0,0,2,4,21,21,23
-5,Incomplete Pass,0,0,3,4,21,21,23
32,Incomplete Pass,0,0,2,1,0,0,2
1,Complete,0,0,3,1,0,0,2
5,Complete,0,0,1,1,0,7,4
6,Complete,0,0,2,1,0,7,4
6,Complete,0,0,2,1,0,7,4
4,Complete,1,0,3,1,0,7,4
11,Complete,0,0,1,2,7,14,6
6,Complete,0,0,1,2,7,14,6
23,Complete,0,0,3,2,7,14,6
0,Complete,0,0,1,2,7,14,6
-4,Complete,0,0,1,2,7,17,8
0,Complete,0,0,2,2,7,17,8
8,Incomplete Pass,0,0,3,2,7,17,8
11,Complete,0,0,1,2,7,17,10
7,Complete,0,0,2,3,7,17,11
2,Complete,0,0,2,3,7,17,13
42,Complete,1,0,1,3,7,17,13
13,Complete,0,0,2,4,14,17,15
0,Complete,0,0,1,4,14,17,15
15,Incomplete Pass,0,0,2,4,14,17,15
18,Complete,0,0,1,4,14,24,17
16,Incomplete Pass,0,0,1,4,14,24,17
10,Complete,0,0,2,4,14,24,17
5,Complete,0,0,1,4,14,24,17
22,Incomplete Pass,0,0,2,4,14,24,17
0,Complete,0,0,1,4,14,24,17
12,Complete,0,0,2,4,14,24,17
16,Incomplete Pass,0,0,1,4,14,24,17
16,Complete,1,0,2,4,14,24,17
13,Complete,0,0,1,4,21,24,19
9,Complete,0,0,1,4,21,24,19
11,Complete,0,0,2,4,21,24,19
0,Complete,0,0,1,1,0,0,1
15,Complete,0,0,3,1,0,0,1
7,Complete,0,0,3,1,0,3,3
1,Complete,0,0,1,1,0,3,3
3,Complete,0,0,2,1,0,3,3
13,Incomplete Pass,0,0,3,1,0,3,3
10,Complete,0,0,1,1,3,3,5
11,Complete,0,0,1,2,3,3,5
1,Complete,0,0,3,2,3,6,7
11,Complete,0,0,2,2,3,6,9
10,Incomplete Pass,0,0,1,2,3,6,9
5,Incomplete Pass,0,0,1,2,6,12,11
16,Complete,0,0,3,2,6,12,11
36,Complete,0,0,2,2,6,12,11
3,Incomplete Pass,0,0,1,2,6,12,11
25,Complete,0,0,2,3,9,12,14
18,Complete,1,0,1,3,9,12,14
39,Incomplete Pass,0,0,2,3,16,15,16
30,Complete,0,0,3,3,16,15,16
3,Complete,0,0,2,3,16,15,16
14,Complete,0,0,3,3,16,15,16
26,Incomplete Pass,0,0,2,3,16,15,16
18,Complete,0,0,3,3,16,15,16
-3,Complete,0,0,2,4,19,15,18
30,Complete,0,0,3,4,19,15,18
0,Complete,0,0,1,4,19,15,18
-4,Complete,0,0,3,4,19,15,18
7,Incomplete Pass,0,0,2,1,0,0,1
7,Complete,0,0,3,1,0,0,1
13,Complete,0,0,2,1,0,0,1
5,Incomplete Pass,0,0,2,1,0,0,1
12,Complete,0,0,3,1,0,0,1
41,Incomplete Pass,0,0,2,1,7,7,3
4,Complete,0,0,2,1,7,7,3
7,Complete,0,0,3,1,7,7,3
9,Incomplete Pass,0,1,1,1,7,7,3
18,Incomplete Pass,0,0,1,1,7,14,5
1,Complete,0,0,3,1,7,14,5
35,Incomplete Pass,0,0,1,2,7,14,7
2,Complete,0,0,2,2,7,14,7
1,Complete,0,0,3,2,7,14,7
0,Complete,0,0,1,2,7,14,7
13,Complete,0,0,2,2,7,14,7
21,Incomplete Pass,0,0,1,2,7,14,7
5,Complete,0,0,2,2,7,14,7
5,Complete,0,0,1,2,13,14,9
15,Incomplete Pass,0,1,1,2,13,14,9
22,Incomplete Pass,0,0,1,2,13,14,11
9,Complete,0,0,3,2,13,14,11
15,Complete,0,0,2,3,13,14,13
0,Complete,0,0,1,3,13,14,13
0,Incomplete Pass,0,0,2,3,13,14,13
22,Complete,0,0,3,3,13,14,13
19,Incomplete Pass,0,0,1,3,13,14,13
23,Incomplete Pass,0,1,3,3,13,14,13
0,Incomplete Pass,0,0,2,3,13,17,15
9,Complete,0,0,3,3,13,17,15
0,Complete,0,0,1,3,13,17,15
2,Complete,0,0,2,3,13,17,15
40,Incomplete Pass,0,0,1,4,19,30,17
0,Complete,0,0,2,4,19,30,17
9,Complete,0,0,1,4,19,30,17
8,Incomplete Pass,0,0,1,4,19,30,17
6,Complete,0,0,2,4,19,30,17
24,Incomplete Pass,0,0,1,4,19,30,17
14,Incomplete Pass,0,0,2,4,19,30,17
13,Incomplete Pass,0,0,3,4,19,30,17
7,Incomplete Pass,0,0,1,4,22,30,19
5,Incomplete Pass,0,0,2,4,22,30,19
11,Incomplete Pass,0,0,3,4,22,30,19
12,Complete,0,0,4,4,22,30,19
8,Complete,0,0,1,4,22,30,19
9,Incomplete Pass,0,0,2,4,22,30,19
9,Complete,0,0,3,4,22,30,19
16,Complete,0,0,1,4,22,30,19
14,Incomplete Pass,0,0,1,4,22,30,19
9,Complete,0,0,2,4,22,30,19
30,Complete,1,0,1,4,22,30,19
0,Complete,0,0,NA,4,28,30,19
R.Fitzpatrick,TB,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
8,Incomplete Pass,0,0,3,4,29,0,17
-2,Complete,0,0,1,2,0,24,8
9,Complete,0,0,3,2,0,24,8
17,Incomplete Pass,0,0,1,2,0,24,8
6,Complete,0,0,3,2,0,24,8
44,Incomplete Pass,0,0,1,2,0,24,8
-4,Complete,0,0,3,2,0,24,8
21,Complete,0,0,4,2,0,24,8
5,Complete,0,0,1,2,0,24,8
5,Incomplete Pass,0,0,1,2,0,24,8
5,Incomplete Pass,0,0,3,2,0,24,8
5,Incomplete Pass,0,0,4,2,0,24,8
29,Incomplete Pass,0,1,2,3,0,24,10
15,Complete,0,0,1,3,0,31,12
33,Incomplete Pass,0,0,1,3,0,31,12
15,Complete,0,0,3,3,0,31,12
4,Incomplete Pass,0,0,2,3,0,31,12
3,Complete,1,0,3,3,0,31,12
4,Complete,0,0,2,3,6,31,14
39,Complete,0,0,2,3,6,31,16
10,Complete,1,0,3,4,6,31,16
0,Incomplete Pass,0,0,NA,4,12,31,16
0,Incomplete Pass,0,1,1,4,18,31,19
5,Complete,0,0,1,4,18,38,21
0,Complete,0,0,2,4,18,38,21
-1,Complete,0,0,1,4,18,38,21
2,Complete,0,0,1,4,18,38,21
6,Incomplete Pass,0,0,2,4,18,38,21
10,Complete,0,0,3,4,18,38,21
4,Complete,0,0,2,4,18,38,21
0,Incomplete Pass,0,0,NA,4,24,38,21
0,Complete,0,0,1,4,24,38,23
14,Complete,0,0,2,4,24,38,23
37,Complete,1,0,1,4,24,38,23
8,Incomplete Pass,0,0,3,3,3,16,11
2,Incomplete Pass,0,0,1,3,3,23,13
5,Complete,0,0,2,3,3,23,13
-2,Complete,0,0,1,3,3,30,17
-4,Complete,0,0,2,3,3,30,17
-2,Complete,0,0,2,3,3,30,17
0,Incomplete Pass,0,0,2,4,3,30,17
34,Incomplete Pass,0,0,3,4,3,30,17
4,Complete,0,0,1,4,3,30,19
13,Complete,0,0,2,4,3,30,19
3,Complete,0,0,2,4,3,30,19
10,Incomplete Pass,0,0,3,4,3,30,19
2,Complete,1,0,1,4,3,30,20
9,Incomplete Pass,0,0,2,1,0,0,4
5,Complete,0,0,3,1,0,0,4
15,Incomplete Pass,0,0,2,1,0,0,4
10,Complete,0,0,3,1,0,0,4
35,Incomplete Pass,0,0,2,1,0,0,4
7,Complete,0,0,3,1,0,0,4
7,Complete,0,0,2,1,0,0,4
14,Complete,0,0,2,1,0,0,4
5,Incomplete Pass,0,0,3,1,0,0,4
-5,Complete,0,0,2,2,3,0,6
27,Incomplete Pass,0,1,1,2,3,0,8
6,Incomplete Pass,0,0,2,2,3,0,10
14,Complete,0,0,1,3,3,3,12
10,Complete,0,0,1,3,3,3,12
-3,Incomplete Pass,0,0,2,3,3,3,12
19,Complete,0,0,3,3,3,3,12
-3,Complete,0,0,1,3,3,3,12
26,Incomplete Pass,0,0,3,3,3,3,12
0,Incomplete Pass,0,0,2,3,6,3,14
16,Incomplete Pass,0,0,3,3,6,3,14
3,Incomplete Pass,0,0,2,3,6,3,16
0,Incomplete Pass,0,0,3,3,6,3,16
18,Complete,0,0,1,3,6,3,18
29,Incomplete Pass,0,0,2,3,6,3,18
7,Incomplete Pass,0,0,2,3,6,3,18
9,Complete,0,0,3,3,6,3,18
3,Complete,0,0,2,4,9,3,20
3,Complete,0,0,3,4,9,3,20
49,Incomplete Pass,0,0,1,4,9,3,20
5,Incomplete Pass,0,0,2,4,9,3,20
2,Incomplete Pass,0,0,2,4,9,3,20
1,Complete,0,0,2,4,9,3,20
3,Complete,1,0,3,4,9,3,20
16,Complete,0,0,1,1,0,0,1
8,Incomplete Pass,0,0,3,1,0,0,1
20,Complete,0,0,1,1,0,0,3
22,Complete,0,0,1,1,0,0,3
-6,Incomplete Pass,0,0,3,1,0,0,3
18,Complete,0,0,1,1,3,7,5
-5,Complete,0,0,2,1,3,7,5
2,Complete,0,0,3,1,3,7,5
8,Incomplete Pass,0,0,1,1,3,7,5
14,Incomplete Pass,0,0,2,2,3,7,5
11,Complete,0,0,3,2,3,7,5
6,Complete,1,0,2,2,6,7,7
-4,Complete,0,0,1,2,13,7,9
1,Complete,0,0,2,2,13,7,9
19,Incomplete Pass,0,0,3,2,13,7,9
-1,Complete,0,0,1,2,13,7,11
5,Complete,0,0,3,2,13,7,11
2,Complete,0,0,2,2,13,7,11
1,Incomplete Pass,0,0,2,2,13,7,11
1,Complete,0,0,3,2,13,7,11
17,Incomplete Pass,0,0,1,2,13,7,13
27,Complete,0,0,2,2,13,7,13
8,Incomplete Pass,0,0,1,2,13,7,13
4,Complete,1,0,1,2,13,7,13
16,Complete,0,0,1,3,20,10,16
0,Incomplete Pass,0,0,2,3,20,10,16
13,Incomplete Pass,0,0,3,3,20,10,16
-2,Complete,0,0,3,3,20,13,18
11,Complete,0,0,2,4,20,13,20
10,Incomplete Pass,0,0,2,4,20,13,20
1,Incomplete Pass,0,0,1,4,20,13,22
14,Incomplete Pass,0,0,3,4,20,13,22
16,Complete,0,0,1,4,20,20,24
18,Incomplete Pass,0,0,1,4,20,20,24
14,Complete,0,0,2,4,20,20,24
4,Incomplete Pass,0,0,1,4,20,20,24
20,Complete,0,0,2,4,20,20,24
15,Complete,0,0,1,1,0,0,1
3,Complete,0,0,2,1,0,0,1
18,Incomplete Pass,0,0,3,1,0,0,1
9,Complete,0,0,1,1,3,3,3
14,Incomplete Pass,0,0,1,1,3,3,3
3,Incomplete Pass,0,0,3,1,3,3,3
13,Incomplete Pass,0,0,2,2,3,3,5
6,Incomplete Pass,0,0,3,2,3,3,5
-2,Complete,0,0,1,2,3,10,7
-3,Complete,0,0,2,2,3,10,7
-1,Incomplete Pass,0,0,3,2,3,10,7
10,Complete,0,0,2,2,3,17,9
8,Complete,0,0,3,2,3,17,9
3,Complete,0,0,2,2,3,17,9
8,Complete,0,0,3,2,3,17,9
4,Incomplete Pass,0,0,1,2,3,17,9
8,Incomplete Pass,0,0,2,2,3,17,9
9,Incomplete Pass,0,0,3,2,3,17,9
15,Complete,0,0,1,3,6,27,12
3,Incomplete Pass,0,0,2,3,6,27,12
15,Complete,0,0,1,3,6,27,12
21,Incomplete Pass,0,0,1,3,6,27,12
8,Complete,0,0,3,3,6,27,12
14,Complete,0,0,2,3,6,27,12
5,Complete,0,0,1,3,13,27,14
14,Complete,0,0,2,3,13,27,14
13,Complete,0,0,1,3,13,27,14
-1,Incomplete Pass,0,0,1,3,13,27,14
-3,Complete,0,0,1,3,13,27,14
2,Complete,0,0,2,4,13,27,14
1,Complete,0,0,1,4,20,27,16
13,Complete,0,0,3,4,20,27,16
19,Incomplete Pass,0,0,2,4,20,27,16
1,Complete,0,0,3,4,20,27,16
14,Incomplete Pass,0,0,4,4,20,27,16
0,Complete,0,0,1,4,20,34,18
4,Complete,0,0,2,4,20,34,18
11,Complete,0,0,1,4,20,34,18
5,Complete,0,0,1,4,20,34,18
5,Complete,0,0,2,4,20,34,18
4,Incomplete Pass,0,0,1,4,20,34,18
7,Incomplete Pass,0,0,2,4,20,34,18
20,Incomplete Pass,0,0,3,4,20,34,18
10,Complete,0,0,4,4,20,34,18
C.Keenum,MIN,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
-6,Complete,0,0,1,1,0,0,2
2,Complete,0,0,3,1,0,0,2
0,Incomplete Pass,0,0,1,1,0,0,2
13,Incomplete Pass,0,0,3,1,0,7,4
9,Complete,0,0,1,2,0,14,6
10,Complete,0,0,3,2,0,14,6
17,Complete,0,0,1,2,0,14,6
19,Incomplete Pass,0,0,1,2,0,14,6
21,Incomplete Pass,0,0,2,2,0,14,6
4,Incomplete Pass,0,0,3,2,0,14,6
15,Incomplete Pass,0,0,2,2,3,14,8
24,Incomplete Pass,0,0,3,2,3,14,8
6,Complete,0,0,1,2,3,14,10
0,Incomplete Pass,0,0,2,3,3,14,13
1,Incomplete Pass,0,0,3,3,3,14,13
4,Complete,0,0,1,3,3,17,15
20,Complete,0,0,2,3,3,17,15
18,Incomplete Pass,0,0,1,3,9,20,17
1,Complete,0,0,3,3,9,20,17
-5,Complete,0,0,1,3,9,20,17
9,Incomplete Pass,0,0,2,3,9,20,17
